timestamp,hotspot_temp,oil_temp,load_factor,K_max,ambient_temp,DLOL,LOL
2025-11-14T19:20:00.000Z,14.204545547852359,13.835405601593273,0.037964704931519176,2.0,1.2,4.244240791041526e-06,0.001097808145511885
2025-11-14T19:22:00.000Z,14.194334023933829,13.825198734918512,0.037964704931519176,2.0,1.2,4.2363664998002915e-06,0.0011020445120116852
2025-11-14T19:24:00.000Z,14.184356028329935,13.81521868750319,0.037964704931519176,2.0,1.2,4.22868585900036e-06,0.0011062731978706856
2025-11-14T19:26:00.000Z,14.174604484219463,13.80546041891932,0.037964704931519176,2.0,1.2,4.221192471620979e-06,0.0011104943903423065
2025-11-14T19:28:00.000Z,14.16507301127335,13.795919000748425,0.037964704931519176,2.0,1.2,4.213880535788784e-06,0.0011147082708780952
2025-11-14T19:30:00.000Z,14.155755756111528,13.786589614092438,0.037964704931519176,2.0,1.2,4.206744708242864e-06,0.001118915015586338
2025-11-14T19:32:00.000Z,14.146647270546111,13.777467547139919,0.037964704931519176,2.0,1.2,4.199780005952821e-06,0.001123114795592291
2025-11-14T19:34:00.000Z,14.137742423972249,13.768548192786344,0.037964704931519176,2.0,1.2,4.192981734958475e-06,0.0011273077773272494
2025-11-14T19:36:00.000Z,14.129036340164388,13.759827046307294,0.037964704931519176,2.0,1.2,4.1863454386458185e-06,0.0011314941227658951
2025-11-14T19:38:00.000Z,14.12052435151886,13.751299703083331,0.037964704931519176,2.0,1.2,4.1798668599089355e-06,0.001135673989625804
2025-11-14T19:40:00.000Z,14.112201965771762,13.742961856375459,0.037964704931519176,2.0,1.2,4.173541913242458e-06,0.0011398475315390465
2025-11-14T19:42:00.000Z,14.104064841641007,13.734809295149983,0.037964704931519176,2.0,1.2,4.1673666639448305e-06,0.0011440148982029914
2025-11-14T19:44:00.000Z,14.09610877085583,13.72683790195174,0.037964704931519176,2.0,1.2,4.161337312422268e-06,0.0011481762355154137
2025-11-14T19:46:00.000Z,14.08832966476144,13.719043650824569,0.037964704931519176,2.0,1.2,4.155450182157735e-06,0.0011523316856975714
2025-11-14T19:48:00.000Z,14.080723544204071,13.711422605278,0.037964704931519176,2.0,1.2,4.149701710323711e-06,0.001156481387407895
2025-11-14T19:50:00.000Z,14.073286531771334,13.703970916299134,0.037964704931519176,2.0,1.2,4.1440884403058325e-06,0.0011606254758482009
2025-11-14T19:52:00.000Z,14.066014845726803,13.696684820408688,0.037964704931519176,2.0,1.2,4.138607015617809e-06,0.0011647640828638187
